Tweet Link,Author Handle,Tweet Content,Views,Likes,Retweets,Replies,Tweet Creation Date,Year,Topic,Topic Group
https://x.com/thejournal_ie/status/1499097026105065481,thejournal_ie,"What is life like on the ground in Ukraine? We speak to 
@olgatokariuk
 for our latest 
@TheExplainerPod
 podcast - listen here: 
http://
jrnl.ie/5699110t",0,0,0,1,2022-03-02,2022,-1,n/a
https://x.com/thejournal_ie/status/1499095032967663621,thejournal_ie,"Taoiseach says the scale of the crisis in Ukraine will require a 'people of Ireland response' 
http://
jrnl.ie/5699187t",0,12,3,10,2022-03-02,2022,-1,n/a
https://x.com/thejournal_ie/status/1499069290502307841,thejournal_ie,An Irish medical student stuck in a Ukrainian city 50 kilometres from the Russian border says conversations with family at home keep her calm amid ongoing fighting.,0,26,7,0,2022-03-02,2022,68,
https://x.com/thejournal_ie/status/1499052350543122435,thejournal_ie,Wallace was just one of 13 MEPs who voted against a motion on Russian aggression in Ukraine,0,27,10,38,2022-03-02,2022,-1,n/a
https://x.com/thejournal_ie/status/1498914681339133952,thejournal_ie,"Russian airborne troops have landed in the Ukraine city of Kharkiv and Joe Biden has closed US airspace to Russian aircraft. You can keep up to date with all the latest on Ukraine with our liveblog here: 
http://
jrnl.ie/5698337t",0,4,0,0,2022-03-02,2022,-1,n/a
https://x.com/thejournal_ie/status/1498795215502536706,thejournal_ie,"Reader Q&A: What do you want to know about the Russian invasion of Ukraine? 
http://
jrnl.ie/5697601t",0,3,0,1,2022-03-01,2022,19,War Reporting
https://x.com/thejournal_ie/status/1498630669072838656,thejournal_ie,"Ukraine's Zelensky urges European Parliament to 'prove that you are with us'

http://
jrnl.ie/5697443t",0,19,4,2,2022-03-01,2022,2,Political Issues
https://x.com/thejournal_ie/status/1498735320765898754,thejournal_ie,"Justice Minister Helen McEntee says a total of 143 Ukrainians have arrived in the State up to 6pm yesterday under the Visa waiver scheme 
http://
jrnl.ie/5697568t",0,11,3,3,2022-03-01,2022,7,Support in Practice
https://x.com/thejournal_ie/status/1498729864173694976,thejournal_ie,"Clarity around the number of Ukrainian refugees that could come to Ireland should be given after an EU Justice and Home Affairs Council meeting on Thursday. 

A Government spokesperson has said the number is likely to be ""significant""",0,5,2,4,2022-03-01,2022,7,Support in Practice
https://x.com/thejournal_ie/status/1498722650675367940,thejournal_ie,"""At stake in Ukraine today is not only a chance for democracy and the right to self-determination. Hope itself is at stake."" 
http://
jrnl.ie/5696436t",0,4,0,1,2022-03-01,2022,53,n/a
https://x.com/thejournal_ie/status/1498703769047023617,thejournal_ie,Europe responds to Ukraine's request for fast-track to EU membership,0,10,4,1,2022-03-01,2022,-1,n/a
https://x.com/thejournal_ie/status/1498699343028760581,thejournal_ie,"Send us your questions about the Russian invasion of Ukraine and we'll do our best to answer them, with the help of some experts 
http://
jrnl.ie/5697601t",0,2,1,3,2022-03-01,2022,19,War Reporting
https://x.com/thejournal_ie/status/1498682659182108681,thejournal_ie,"Professor resigns from managerial role over UCD's 'pathetic', 'mealy-mouthed' statement on Ukraine invasion 
http://
jrnl.ie/5697604t",0,13,5,1,2022-03-01,2022,60,Political Issues
https://x.com/thejournal_ie/status/1498660911929868292,thejournal_ie,"Ukrainian issues emotional plea to Johnson for no-fly zone to prevent Russian bombing 
http://
jrnl.ie/5697671t",0,17,2,5,2022-03-01,2022,28,Political Issues
https://x.com/thejournal_ie/status/1498642421596438530,thejournal_ie,"European Commission President Ursula von der Leyen says Russia's invasion of Ukraine is ""a moment of truth for Europe"" 

http://
jrnl.ie/5697443t",0,7,0,1,2022-03-01,2022,-1,n/a
https://x.com/thejournal_ie/status/1498636979428380672,thejournal_ie,"Russian shelling on Ukraine's second-largest city Kharkiv has killed at least 10 people and left many more injured, emergency services have said 
http://
jrnl.ie/5697221t",0,2,3,0,2022-03-01,2022,5,War Reporting
https://x.com/thejournal_ie/status/1498586629371531264,thejournal_ie,"The launch of a joint Europe-Russian mission to Mars this year is now “very unlikely” due to sanctions linked to the war in Ukraine, the European Space Agency has said.

http://
jrnl.ie/5697323t",0,8,0,0,2022-03-01,2022,-1,n/a
https://x.com/thejournal_ie/status/1498354435029880832,thejournal_ie,"A small crowd of Ukrainians gathered outside the Chinese Embassy in Dublin today calling on the global superpower to wield its influence against Russia. 
http://
jrnl.ie/5696883t",0,42,9,16,2022-02-28,2022,1,
https://x.com/thejournal_ie/status/1498335184353173506,thejournal_ie,"Over half a million people have fled Ukraine since the war broke out five days ago, according to the UN 
http://
jrnl.ie/5696489t",0,2,0,0,2022-02-28,2022,0,War Reporting
https://x.com/thejournal_ie/status/1498331926159048705,thejournal_ie,"Here are the main points to know on the fifth day of fighting in Ukraine 
http://
jrnl.ie/5696276t",0,3,0,0,2022-02-28,2022,40,Political Issues
https://x.com/thejournal_ie/status/1498302720117288960,thejournal_ie,"Here are the main points to know on the fifth day of fighting in Ukraine

http://
jrnl.ie/5696276t",0,1,0,1,2022-02-28,2022,40,Political Issues
https://x.com/thejournal_ie/status/1498297553141604362,thejournal_ie,"Ukraine and Russia have this afternoon started their talks at the Ukrainian border with Belarus

Video: Press Association",0,11,3,1,2022-02-28,2022,13,Lived Experience
https://x.com/thejournal_ie/status/1498291240953069577,thejournal_ie,"Micheál Martin said it would be ""unthinkable"" for the EU not to send arms to Ukraine",0,11,7,10,2022-02-28,2022,8,War Reporting
https://x.com/thejournal_ie/status/1498276440516743173,thejournal_ie,"Ukraine calls for immediate ceasefire as talks with Russia begin in Belarus 
http://
jrnl.ie/5696231t",0,4,1,1,2022-02-28,2022,-1,n/a
https://x.com/thejournal_ie/status/1498274846865768453,thejournal_ie,"More than 500,000 people have fled Ukraine since Russian attack, UN says 
http://
jrnl.ie/5696489t",0,3,0,0,2022-02-28,2022,0,War Reporting
https://x.com/thejournal_ie/status/1498218882175320068,thejournal_ie,"Ireland won't supply lethal weapons to Ukraine, Coveney says as EU prepares to send military support",0,38,9,37,2022-02-28,2022,18,Political Issues
https://x.com/thejournal_ie/status/1498206623956979716,thejournal_ie,"Ukraine conflict latest, major UN climate report to be released and the end of most Covid restrictions - the 8 at 8 
http://
jrnl.ie/5696199t",0,3,2,0,2022-02-28,2022,-1,n/a
https://x.com/thejournal_ie/status/1498188725788057602,thejournal_ie,"The United Nations' nuclear watchdog says missiles have hit a radioactive waste disposal site in the Ukrainian capital of Kyiv 
http://
jrnl.ie/5696191t",0,4,5,0,2022-02-28,2022,-1,n/a
https://x.com/thejournal_ie/status/1497985102953033730,thejournal_ie,"EU to send weapons to Ukraine, close airspace to Russian planes and sanction Belarus 
http://
jrnl.ie/5695861t",0,29,8,1,2022-02-27,2022,8,War Reporting
https://x.com/thejournal_ie/status/1497964648691343360,thejournal_ie,"WHO warns medical oxygen supplies in Ukraine are 'dangerously low' 
http://
jrnl.ie/5695712t",0,6,3,1,2022-02-27,2022,-1,n/a
https://x.com/thejournal_ie/status/1497937390429736961,thejournal_ie,"Ukraine agrees to hold talks with Russia at country's border with Belarus 
http://
jrnl.ie/5695590t",0,3,1,0,2022-02-27,2022,13,Lived Experience
https://x.com/thejournal_ie/status/1497931779122028549,thejournal_ie,"More breaking news: Ukraine agrees to hold talks with Russia at Belarus border, according to Ukraine presidency.",0,15,7,4,2022-02-27,2022,13,Lived Experience
https://x.com/thejournal_ie/status/1497911650267062277,thejournal_ie,"Early assessments are that the exclusion from SWIFT is one of the most disruptive sanctions the West has deployed against Russia for its invasion of Ukraine.

http://
jrnl.ie/5695500t",0,8,1,0,2022-02-27,2022,15,Ethnocentric / Irish Politics
https://x.com/thejournal_ie/status/1497881984990945280,thejournal_ie,"Ireland will close off its airspace to all Russian aircraft, as the invasion of Ukraine continues.
On Sunday morning, the Irish Foreign Affairs minister confirmed that Ireland will move to shut off the country’s airspace to Russian planes.

http://
jrnl.ie/5695466t",0,77,12,6,2022-02-27,2022,-1,n/a
https://x.com/thejournal_ie/status/1497857992070467585,thejournal_ie,"- Ukrainian President Volodymyr Zelensky has said his country is ready for peace talks with Russia, but not in Belarus, which was an invasion staging ground.",0,20,3,1,2022-02-27,2022,10,Ethnocentric / Irish Politics
https://x.com/thejournal_ie/status/1497857647315460101,thejournal_ie,"A quick rundown of this morning's main points: 

- Russian troops have entered Ukraine’s second city Kharkiv and fighting is under way.

- Moscow has claimed its troops have “entirely” besieged the southern Ukrainian city of Kherson and the city of Berdyansk in the southeast.",0,1,0,1,2022-02-27,2022,-1,n/a
https://x.com/thejournal_ie/status/1497856856370335744,thejournal_ie,"LIVE: Day four of Russia’s assault on Ukraine - we'll have updates throughout the day here: 
http://
jrnl.ie/5695365t",0,14,5,2,2022-02-27,2022,52,Support in Practice
https://x.com/thejournal_ie/status/1497856539239059461,thejournal_ie,"The latest on the assault on Ukraine in this morning's 9 at 9: 

- Russian troops have entered Ukraine’s second city Kharkiv

- The EU, US and UK have agreed to block selected Russian banks from SWIFT

- Irish airspace to close to Russian carriers 


http://
jrnl.ie/5695402t",0,2,3,0,2022-02-27,2022,40,Political Issues
https://x.com/thejournal_ie/status/1497676358205517825,thejournal_ie,"Zelensky’s unlikely journey from comedian to Ukrainian hero

https://
thejournal.ie/zelensky-ukrai
ne-5695209-Feb2022/
…",0,36,5,5,2022-02-26,2022,2,Political Issues
https://x.com/thejournal_ie/status/1497674529052807171,thejournal_ie,"Today has seen organisers cancel shows scheduled to take place in Dublin, Wexford, Limerick and Cork, citing Russia's invasion of Ukraine as the reason",0,26,3,3,2022-02-26,2022,1,
https://x.com/thejournal_ie/status/1497646521134854325,thejournal_ie,"Two Danish journalists in Ukraine have suffered gunshot wounds while reporting near the northeastern city of Okhtyrka 

http://
jrnl.ie/5695154t",0,13,5,1,2022-02-26,2022,36,War Reporting
https://x.com/thejournal_ie/status/1497573789638569989,thejournal_ie,Bord Gáis Energy Theatre cancels Swan Lake performances as it 'stands firmly behind Ukraine',0,30,5,2,2022-02-26,2022,60,Political Issues
https://x.com/thejournal_ie/status/1497572156481236995,thejournal_ie,"Cathal Berry highlighted that Ireland has stockpiles of anti-armour weaponry to be used against tanks and other vehicles that could be easily transferred to the Ukrainian military. 
https://
jrnl.ie/5694833t",0,35,5,5,2022-02-26,2022,18,Political Issues
https://x.com/thejournal_ie/status/1497542425962815492,thejournal_ie,"Nearly 120,000 people have so far fled Ukraine into neighbouring countries amid the Russian invasion, according to UN figures 

http://
jrnl.ie/5694858t",0,5,0,0,2022-02-26,2022,0,War Reporting
https://x.com/thejournal_ie/status/1497530638450130944,thejournal_ie,"Polish Deputy Interior Minister Pawel Szefernaker has said 100,000 people have crossed the border into Poland from Ukraine since Russia’s invasion this week.",0,7,0,0,2022-02-26,2022,0,War Reporting
https://x.com/thejournal_ie/status/1497530526877421569,thejournal_ie,"198 civilians, including three children, have been killed so far by Russian forces attacking the pro-Western country, Ukraine’s health minister has said.",0,11,2,1,2022-02-26,2022,5,War Reporting
https://x.com/thejournal_ie/status/1497530399471411203,thejournal_ie,Ukrainian President Volodymyr Zelensky has this morning urged Germany and Hungary to back severing Russia from the SWIFT banking system to punish Moscow for invading his country.,0,19,1,1,2022-02-26,2022,2,Political Issues
https://x.com/thejournal_ie/status/1497492823783915521,thejournal_ie,"Follow our liveblog for the latest developments as the Russian assault on Ukraine continues for a third day. 


http://
jrnl.ie/5694747t",0,16,2,5,2022-02-26,2022,52,Support in Practice
https://x.com/thejournal_ie/status/1497193882794270753,thejournal_ie,"Visa requirements between Ukraine and Ireland have been lifted with immediate effect 
http://
jrnl.ie/5693733t",0,41,22,0,2022-02-25,2022,42,Support in Practice
https://x.com/thejournal_ie/status/1497193151693529099,thejournal_ie,"China's Jinping calls for negotiations between Russia and Ukraine following call with Putin 
http://
jrnl.ie/5693678t",0,4,1,3,2022-02-25,2022,34,Political Issues
https://x.com/thejournal_ie/status/1497191575386005518,thejournal_ie,"Formula One bosses have cancelled the Russian Grand Prix due to take place in Sochi on 25 September 
https://
the42.ie/formula-one-ca
ncels-russian-grand-prix-following-invasion-of-ukraine-5693700-Feb2022/
…",0,13,3,2,2022-02-25,2022,-1,n/a
https://x.com/thejournal_ie/status/1497187119545995265,thejournal_ie,"Taoiseach says EU leaders 'were struck by the extraordinary courage' shown by President of Ukraine Volodymyr Zelensky when he addressed the EU Council meeting last night 
http://
jrnl.ie/5693280t",0,19,4,1,2022-02-25,2022,-1,n/a
https://x.com/thejournal_ie/status/1497183528131436595,thejournal_ie,"Follow along with our liveblog here for the latest updates: 
https://
thejournal.ie/ukraine-day-tw
o-live-5693296-Feb2022/
…",0,3,0,1,2022-02-25,2022,52,Support in Practice
https://x.com/thejournal_ie/status/1497183351672872961,thejournal_ie,"Reports are coming in about fighting on the outskirts of Kyiv

President Zelensky has just called on Europeans with “combat experience” to fight for Ukraine as the threat to Kyiv rises",0,6,0,1,2022-02-25,2022,2,Political Issues
https://x.com/thejournal_ie/status/1497182762440314885,thejournal_ie,"This morning, the Ukrainian army said it had claimed a few victories in the previous hours, including destroying a bridge near Kyiv to stop Russian forces from advancing and retaking the Gostomel airfield",0,3,0,1,2022-02-25,2022,-1,n/a
https://x.com/thejournal_ie/status/1497182627916361735,thejournal_ie,"Overnight, Ukrainian President Volodymyr Zelensky signed a decree to call up conscripts and reservists in all regions of Ukraine as the country mobilises against the invasion

Many Ukrainians spent the night in bomb shelters as Russia intensified its air attacks",0,2,0,1,2022-02-25,2022,51,Lived Experience
https://x.com/thejournal_ie/status/1497174700274982912,thejournal_ie,"Taoiseach: 'Over time these sanctions will have impact - they won't halt what Russia is currently doing in Ukraine' 
http://
jrnl.ie/5693280t",0,0,0,4,2022-02-25,2022,26,Political Issues
https://x.com/thejournal_ie/status/1497151900583612422,thejournal_ie,"'The pressure must increase': Ukrainian President urges EU to impose tougher sanctions on Russia 
http://
jrnl.ie/5693302t",0,6,1,2,2022-02-25,2022,15,Ethnocentric / Irish Politics
https://x.com/thejournal_ie/status/1497141562475745284,thejournal_ie,"As the world wakes up to day two of Russia's invasion of Ukraine, here is how the newspapers across the globe have been covering the events so far.

http://
jrnl.ie/5693375t",0,1,1,1,2022-02-25,2022,-1,n/a
https://x.com/thejournal_ie/status/1497121231220453377,thejournal_ie,"Here are the main points to know as Russia's invasion of Ukraine enters day two 
http://
jrnl.ie/5693312t",0,3,0,1,2022-02-25,2022,40,Political Issues
https://x.com/thejournal_ie/status/1497115150184239105,thejournal_ie,"The price of maritime fuel used to power ships had surged by 23% in 2022 alone due to ongoing upward pressure on global crude prices. It could be set to increase further after Russia's invasion of Ukraine. 
http://
jrnl.ie/5692564t",0,1,1,1,2022-02-25,2022,3,War Reporting
https://x.com/thejournal_ie/status/1497104073828581382,thejournal_ie,"Ukraine is Europe's ""breadbasket"", one supply chain expert told The Journal. So disruption to exports of grains like wheat and barley could have a knock-on effect on Irish and European food prices. 
http://
jrnl.ie/5692564t",0,6,3,2,2022-02-25,2022,3,War Reporting
https://x.com/thejournal_ie/status/1496998833049554944,thejournal_ie,"Zelensky said that he and his family remained in Ukraine, despite Russia identifying him as ""target number one"".",0,22,4,1,2022-02-25,2022,2,Political Issues
https://x.com/thejournal_ie/status/1497345268311801857,thejournal_ie,"Hungary's government has said it has offered to host peace talks between Russia and Ukraine

http://
jrnl.ie/5693678t",0,16,1,2,2022-02-25,2022,13,Lived Experience
https://x.com/thejournal_ie/status/1497340028762017795,thejournal_ie,"Ukraine requests 'emergency financing' from IMF

http://
jrnl.ie/5694602t",0,18,2,3,2022-02-25,2022,8,War Reporting
https://x.com/thejournal_ie/status/1497310530335391752,thejournal_ie,"Catch up on the main points on the second day of Russia's invasion of Ukraine 
http://
jrnl.ie/5693312t",0,0,0,0,2022-02-25,2022,40,Political Issues
https://x.com/thejournal_ie/status/1497299502599921673,thejournal_ie,"Ukraine’s capital city is heading into its second night of fear and uncertainty. Here's what the last two days have been like for residents of Kyiv 
https://
thejournal.ie/kyiv-ukraine-r
ussia-invasion-impact-on-lives-5694279-Feb2022/
…",0,2,3,2,2022-02-25,2022,-1,n/a
https://x.com/thejournal_ie/status/1497286607367458816,thejournal_ie,"EU agrees to freeze Putin, Lavrov assets over Ukraine invasion 
http://
jrnl.ie/5693905t",0,10,1,6,2022-02-25,2022,8,War Reporting
https://x.com/thejournal_ie/status/1497262618595233798,thejournal_ie,"""The company is and has always been made up of different nationalities and on the 2022 tour we have Russian nationals, Ukrainians, Belarussians, Uzbekistan nationals, Japanese, Irish and Polish cast and crew.""",0,5,2,3,2022-02-25,2022,-1,n/a
https://x.com/thejournal_ie/status/1497234724720455689,thejournal_ie,"Ukraine's President Zelensky pushed back at the unfounded accusations yesterday.

""How can I be a Nazi? Explain it to my grandfather, who went through the entire war in the infantry of the Soviet army, and died a colonel in an independent Ukraine,"" Zelensky said.",0,50,0,3,2022-02-25,2022,2,Political Issues
https://x.com/thejournal_ie/status/1497233175508099078,thejournal_ie,"Manny Marotta described the ‘brutal’ 20-hour journey, seeing toddlers ‘dragged out of bed’ and Ukrainian men being conscripted ‘on the spot’

http://
jrnl.ie/5693936t",0,7,1,1,2022-02-25,2022,-1,n/a
https://x.com/thejournal_ie/status/1497227661038391302,thejournal_ie,"If you’re catching up now on what’s been happening today, here’s the latest:

Russian forces appear to be moving closer to Kyiv's centre
The Kremlin is ready to send a delegation for negotiations with Ukraine
The EU has agreed to freeze Putin’s assets 
https://
thejournal.ie/russia-invasio
n-ukraine-live-5693895-Feb2022/
…",0,4,0,1,2022-02-25,2022,-1,n/a
https://x.com/thejournal_ie/status/1497222165317435407,thejournal_ie,"The EU has agreed to freeze European assets linked to Russian President Vladimir Putin and Foreign Minister Sergei Lavrov over the decision to invade Ukraine

http://
jrnl.ie/5693905t",0,17,5,4,2022-02-25,2022,8,War Reporting
https://x.com/thejournal_ie/status/1497216311793012738,thejournal_ie,"“The company is made up of many different nationalities — Russians, Ukrainians, Belarusians, Uzbeks, Japanese, Irish and Polish cast and crew, who have travelled, worked and lived together for years,"" the theatre said in a statement.",0,9,1,1,2022-02-25,2022,-1,n/a
https://x.com/thejournal_ie/status/1497202789549752328,thejournal_ie,"A spokesperson for Vladimir Putin has said the Kremlin is ready to send a delegation for talks with Ukraine.

Putin’s spokesman Dmitry Peskov said the Russian leader is “ready” to send a high-level delegation “for talks with a Ukrainian delegation” to Minsk",0,3,0,3,2022-02-25,2022,13,Lived Experience
https://x.com/thejournal_ie/status/1497198352244559872,thejournal_ie,"The Russian military says it has captured the Gostomel (Hostomel) Airport, which has been a site of intense fighting between Russian and Ukrainian troops",0,2,1,1,2022-02-25,2022,20,Economic Issues
https://x.com/thejournal_ie/status/1497195927836237838,thejournal_ie,"Taoiseach: 'This is going to be a long haul - this isn't going to be something that is short-term in terms of the consequences of the Russian invasion into Ukraine' 
http://
jrnl.ie/5693280t",0,1,0,1,2022-02-25,2022,26,Political Issues
https://x.com/thejournal_ie/status/1496792518922588166,thejournal_ie,"President Zelensky urged anyone with military experience to join Ukraine’s defence and announced that weapons would be issued to any Ukrainian who wants them.

http://
jrnl.ie/5692006t",0,23,3,4,2022-02-24,2022,2,Political Issues
https://x.com/thejournal_ie/status/1496790256661966849,thejournal_ie,"In a scathing national address, Ukraine's president said Russia attacked this morning “just like fascist Germany did during the Second World War”. 


http://
jrnl.ie/5692006t",0,45,10,0,2022-02-24,2022,51,Lived Experience
https://x.com/thejournal_ie/status/1496784452626022411,thejournal_ie,Russian invasion of Ukraine: Here is what we know so far,0,13,2,1,2022-02-24,2022,19,War Reporting
https://x.com/thejournal_ie/status/1496774506131890180,thejournal_ie,"Russia faces 'unprecedented isolation' over Ukraine invasion, EU says 
http://
jrnl.ie/5691713t",0,10,2,1,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496771573621354497,thejournal_ie,"Coveney said there are two Irish families currently in Ukraine for surrogacy reasons, and his department is in contact with them to ensure their safe passage from the country.

He also said there are two Irish diplomats in Kyiv, who have been moved to a safe location.",0,24,2,2,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496766440640491522,thejournal_ie,"The Taoiseach said: 
“Our first thoughts are with them.

“We will work with our EU partners and at the UN to hold President Putin and his regime accountable.

“Russia will pay a high price for this outrageous act of aggression. We stand with Ukraine.”",0,22,1,3,2022-02-24,2022,26,Political Issues
https://x.com/thejournal_ie/status/1496758858915717122,thejournal_ie,"International leaders have said more sanctions are on the table now, including targeting entire sectors of Russia's economy.

For updates throughout the day, follow our liveblog, where we'll be bringing you the latest, as we get it: 
https://
thejournal.ie/russia-ukraine
-military-operation-5691697-Feb2022/
…",0,9,3,0,2022-02-24,2022,15,Ethnocentric / Irish Politics
https://x.com/thejournal_ie/status/1496758856684351488,thejournal_ie,The Ukraine military has said Moscow launched missile strikes on a number of airports and shelling of Ukrainian units in the east. The border agency also reported the Russian military had attacked from neighbouring Belarus.,0,8,2,1,2022-02-24,2022,5,War Reporting
https://x.com/thejournal_ie/status/1496758854897618944,thejournal_ie,Irish citizens in Ukraine have been advised to shelter in a secure place and not to move around the country in the coming hours.,0,10,0,1,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496758849633669123,thejournal_ie,"The move has been condemned by international leaders, including European Commission President Ursula von der Leyen, who said thoughts are ""with Ukraine and the innocent women, men and children as they face this unprovoked attack and fear for their lives"".",0,9,0,1,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496758847167287296,thejournal_ie,"A Russian invasion of Ukraine is underway after President Vladimir Putin announced an attack on the country in the early hours of this morning. Ukraine’s president has declared martial law, urging citizens not to panic and to stay at home as Russia launches military strikes.",0,15,3,1,2022-02-24,2022,51,Lived Experience
https://x.com/thejournal_ie/status/1496757514385637378,thejournal_ie,"Russia faces 'unprecedented isolation' over Ukraine attack, the EU has said 
http://
jrnl.ie/5691713t",0,14,2,2,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496757439164993540,thejournal_ie,Simon Coveney has labelled the Russian invasion of Ukraine a “murderous act of aggression”.,0,23,5,5,2022-02-24,2022,26,Political Issues
https://x.com/thejournal_ie/status/1496745722565500928,thejournal_ie,"- There are reports of explosions across Ukraine after Russia began an invasion in recent hours.

- Ukraine's president has urged people to remain calm and said martial law will be imposed. 

We'll have updates throughout the morning on our liveblog: 
http://
jrnl.ie/5691697t",0,17,2,2,2022-02-24,2022,51,Lived Experience
https://x.com/thejournal_ie/status/1496723112246886403,thejournal_ie,"Ukraine’s president has declared martial law, urging citizens not to panic as Russia launches military strikes.

Air raid sirens are also ringing out in Kyiv as cities across Ukraine have been hit with what Ukrainian officials say are Russian missile strikes and artillery.",0,3,0,1,2022-02-24,2022,51,Lived Experience
https://x.com/thejournal_ie/status/1496723114058817536,thejournal_ie,"The international community has this morning been quick to urge Putin to step back from the war. 

You can catch up on the world’s reaction to today’s developments here: 
https://
thejournal.ie/ukraine-reacti
on-invasion-5691713-Feb2022/
…",0,3,0,1,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496723110380331011,thejournal_ie,"Ukraine foreign minister 
@DmytroKuleba
 said: “Putin has just launched a full-scale invasion of Ukraine. Peaceful Ukrainian cities are under strikes. This is a war of aggression. Ukraine will defend itself and will win. The world can and must stop Putin. The time to act is now.""",0,4,0,1,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496723107788304387,thejournal_ie,Ahead of Putin’s announcement Ukraine’s President Volodymyr Zelensky made an emotional late-night appeal to Russians not to support a “major war in Europe”.,0,4,1,1,2022-02-24,2022,2,Political Issues
https://x.com/thejournal_ie/status/1496723097973661699,thejournal_ie,"A war is under way in Ukraine after Russian President Vladimir Putin announced an attack on the Donbas region of the country.

Here's a thread to catch you on the developments overnight:",0,26,8,2,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496714135312158720,thejournal_ie,"'We will hold the Kremlin accountable': International anger as Russia attacks Ukraine

http://
jrnl.ie/5691713t",0,9,0,3,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496699148376195074,thejournal_ie,"Putin announces military operation in Ukraine as Biden says world will hold Russia accountable 
http://
jrnl.ie/5691697t",0,5,0,0,2022-02-24,2022,21,Lived Experience
https://x.com/thejournal_ie/status/1496983027825758213,thejournal_ie,Ukraine's president signs decree on general mobilisation of population,0,7,3,0,2022-02-24,2022,51,Lived Experience
https://x.com/thejournal_ie/status/1496975223094013959,thejournal_ie,"It's been less than a day since Russia invaded Ukraine, but there are already fake videos being shared online",0,5,4,2,2022-02-24,2022,19,War Reporting
https://x.com/thejournal_ie/status/1496938732783472644,thejournal_ie,Factcheckers are bracing themselves for more waves of disinformation online after the invasion of Ukraine,0,11,9,10,2022-02-24,2022,19,War Reporting
https://x.com/thejournal_ie/status/1496925596881985538,thejournal_ie,"Irish Army Ranger Wing troops and diplomats travelled to Afghanistan last year to rescue Irish citizens from Kabul, but we won't see similar in Ukraine

http://
jrnl.ie/5692646f",0,2,3,7,2022-02-24,2022,55,Lived Experience
https://x.com/thejournal_ie/status/1496916963657924611,thejournal_ie,"Russia captures Chernobyl power plant after battle with Ukrainian forces 
http://
jrnl.ie/5692876t",0,1,2,0,2022-02-24,2022,23,
https://x.com/thejournal_ie/status/1496910147544883205,thejournal_ie,Foreign Affairs Minister Simon Coveney has told the Dáil that he is working with the Department of Justice to put a structure and system in place that will allow Ukrainian citizens in Ireland to bring their families from Ukraine to Ireland.,0,11,2,2,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496908533832437760,thejournal_ie,"PODCAST: Confused about why Vladimir Putin decided Russia should invade Ukraine? Our latest podcast episode explains, with help from post-Soviet expert 
@DonnachaDCU
. Listen in: 
http://
jrnl.ie/5692651t",0,8,4,1,2022-02-24,2022,19,War Reporting
https://x.com/thejournal_ie/status/1496884374339526657,thejournal_ie,"""He wants to destroy our state.""

Earlier today Ukraine's President Volodymyr Zelensky told citizens he had spoken to world leaders and urged them to offer ""large-scale defence support"".",0,13,2,1,2022-02-24,2022,2,Political Issues
https://x.com/thejournal_ie/status/1496876785904111621,thejournal_ie,"'People are ready to fight': Anger, fear and defiance as Ukrainians in Ireland protest Russian invasion 
http://
jrnl.ie/5692382t",0,15,4,2,2022-02-24,2022,1,
https://x.com/thejournal_ie/status/1496875652942868481,thejournal_ie,"The latest: Residents flee Ukraine as DFA advises Irish citizens to leave country 
http://
jrnl.ie/5691697t",0,4,1,0,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496862324342280201,thejournal_ie,"Taoiseach Micheál Martin said today that there will be a “clear, comprehensive and immediate” response to the “unjust aggression” by Russia against the people of the Ukraine. “It is immoral what is going on,"" he added.",0,15,5,11,2022-02-24,2022,26,Political Issues
https://x.com/thejournal_ie/status/1496862230415040518,thejournal_ie,"There could be “heavy loss of life, of a kind and on a scale not seen in Europe since World War Two”, an expert has warned about Ukraine 
http://
jrnl.ie/5691697t",0,7,4,0,2022-02-24,2022,-1,n/a
https://x.com/thejournal_ie/status/1496848627045597191,thejournal_ie,"LIVE: Ukraine confirms first military deaths from Russian invasion as residents flee Kyiv 
http://
jrnl.ie/5691697t",0,1,2,0,2022-02-24,2022,45,War Reporting
https://x.com/thejournal_ie/status/1496842209697550339,thejournal_ie,"The cost of gas and the price of food is likely to rise as the conflict between Russia and Ukraine escalates, Tánaiste Leo Varadkar told the Dáil 

But he added that Ireland is ""not particularly dependent on Russian gas""",0,96,13,1,2022-02-24,2022,3,War Reporting
https://x.com/thejournal_ie/status/1496840156015312904,thejournal_ie,"Speaking on RTÉ radio, the Taoiseach said: “The world doesn’t stay normal when an attack of this kind occurs""

He said there is a suggestion that Russia may not stop at Ukraine, and that he’s living in the past in his view that some Eastern European states should not exist",0,109,16,2,2022-02-24,2022,26,Political Issues
